Country,Year,num_sequences,variant_dominant,num_sequences_per_1M,num_sequences_cumulative,num_sequences_cumulative_per_1M
Iceland,468,157,Alpha,425.71,4308,11681.36
Iceland,482,63,Alpha,170.83,4371,11852.19
Iceland,496,41,Alpha,111.17,4412,11963.36
Iceland,510,45,Alpha,122.02,4457,12085.38
Iceland,524,37,Delta,100.33,4494,12185.71
Iceland,538,40,Delta,108.46,4534,12294.17
Iceland,552,623,Delta,1689.3,5157,13983.47
Iceland,566,1449,Delta,3929.04,6606,17912.51
Iceland,580,1268,Delta,3438.25,7874,21350.76
Iceland,594,400,Delta,1084.62,8274,22435.38
India,111,474,Others,0.34,474,0.34
India,125,653,Others,0.47,1127,0.81
India,139,625,Others,0.45,1752,1.26
India,153,797,Others,0.57,2549,1.83
India,167,277,Others,0.2,2826,2.03
India,181,323,Others,0.23,3149,2.26
India,195,398,Others,0.29,3547,2.55
India,209,421,Others,0.3,3968,2.85
India,223,291,Others,0.21,4259,3.06
India,237,481,Others,0.35,4740,3.41
India,251,404,Others,0.29,5144,3.7
India,265,411,Others,0.29,5555,3.99
India,279,330,Others,0.24,5885,4.23
India,293,354,Others,0.25,6239,4.48
India,307,286,Others,0.21,6525,4.69
India,321,1131,Others,0.81,7656,5.5
India,335,1548,Others,1.11,9204,6.61
India,349,1880,Others,1.35,11084,7.96
India,370,1180,Others,0.85,12264,8.81
India,384,1346,Others,0.97,13610,9.78
India,398,1716,Others,1.23,15326,11.01
India,412,2498,Others,1.79,17824,12.8
India,426,3804,Alpha,2.73,21628,15.53
India,440,4761,Kappa,3.42,26389,18.95
India,454,7543,Delta,5.41,33932,24.36
India,468,8092,Delta,5.81,42024,30.17
India,482,6482,Delta,4.65,48506,34.82
India,496,5474,Delta,3.93,53980,38.75
India,510,4309,Delta,3.09,58289,41.84
India,524,3799,Delta,2.73,62088,44.57
India,538,3515,Delta,2.52,65603,47.09
India,552,3397,Delta,2.44,69000,49.53
India,566,2956,Delta,2.12,71956,51.65
India,580,2725,Delta,1.96,74681,53.61
India,594,4186,Delta,3.0,78867,56.61
India,608,3365,Delta,2.41,82232,59.02
India,622,3057,Delta,2.19,85289,61.21
India,636,3800,Delta,2.73,89089,63.94
India,650,3141,Delta,2.25,92230,66.19
India,664,2844,Delta,2.04,95074,68.23
India,678,2845,Delta,2.04,97919,70.27
India,692,3041,Delta,2.18,100960,72.45
India,706,4817,Delta,3.46,105777,75.91
India,720,9786,Omicron,7.02,115563,82.93
India,734,4263,Omicron,3.06,119826,85.99
India,748,2500,Omicron,1.79,122326,87.78
India,762,382,Omicron,0.27,122708,88.05
Indonesia,111,11,0,0.04,11,0.04
Indonesia,125,13,0,0.05,24,0.09
Indonesia,139,18,0,0.07,42,0.16
Indonesia,153,20,0,0.07,62,0.23
Indonesia,167,16,0,0.06,78,0.29
Indonesia,181,18,0,0.07,96,0.36
Indonesia,195,28,0,0.1,124,0.46
Indonesia,209,26,0,0.09,150,0.55
Indonesia,223,24,0,0.09,174,0.64
Indonesia,237,41,Others,0.15,215,0.79
Indonesia,251,22,0,0.08,237,0.87
Indonesia,265,29,0,0.1,266,0.97
Indonesia,279,55,Others,0.2,321,1.17
Indonesia,293,45,Others,0.16,366,1.33
Indonesia,307,90,Others,0.33,456,1.66
Indonesia,321,79,Others,0.29,535,1.95
Indonesia,335,106,Others,0.38,641,2.33
Indonesia,349,416,Others,1.51,1057,3.84
Indonesia,370,410,Others,1.48,1467,5.32
Indonesia,384,245,Others,0.89,1712,6.21
Indonesia,398,193,Others,0.7,1905,6.91
Indonesia,412,301,Others,1.09,2206,8.0
Indonesia,426,259,Others,0.94,2465,8.94
Indonesia,440,188,Others,0.68,2653,9.62
Indonesia,454,183,Others,0.66,2836,10.28
Indonesia,468,249,Others,0.9,3085,11.18
Indonesia,482,354,Others,1.28,3439,12.46
Indonesia,496,593,Others,2.15,4032,14.61
Indonesia,510,675,Delta,2.44,4707,17.05
Indonesia,524,1103,Delta,3.99,5810,21.04
Indonesia,538,1098,Delta,3.97,6908,25.01
Indonesia,552,828,Delta,3.0,7736,28.01
Indonesia,566,1061,Delta,3.84,8797,31.85
Indonesia,580,572,Delta,2.07,9369,33.92
Indonesia,594,668,Delta,2.42,10037,36.34
Indonesia,608,398,Delta,1.44,10435,37.78
Indonesia,622,281,Delta,1.02,10716,38.8
Indonesia,636,251,Delta,0.91,10967,39.71
Indonesia,650,152,Delta,0.55,11119,40.26
Indonesia,664,154,Delta,0.56,11273,40.82
Indonesia,678,175,Delta,0.63,11448,41.45
Indonesia,692,221,Delta,0.8,11669,42.25
Indonesia,706,586,Delta,2.12,12255,44.37
Indonesia,720,2036,Omicron,7.37,14291,51.74
Indonesia,734,3636,Omicron,13.16,17927,64.9
Indonesia,748,1392,Omicron,5.04,19319,69.94
Indonesia,762,46,Omicron,0.17,19365,70.11
Iran,111,12,0,0.14,12,0.14
Iran,125,8,0,0.09,20,0.23
Iran,139,5,0,0.06,25,0.29
Iran,153,11,0,0.13,36,0.42
Iran,167,7,0,0.08,43,0.5
Iran,181,4,0,0.05,47,0.55
Iran,223,6,0,0.07,53,0.62
Iran,251,3,0,0.04,56,0.66
Iran,265,2,0,0.02,58,0.68
Iran,279,3,0,0.04,61,0.72
Iran,293,19,0,0.22,80,0.94
Iran,307,13,0,0.15,93,1.09
Iran,321,15,0,0.18,108,1.27
Iran,335,13,0,0.15,121,1.42
Iran,349,22,0,0.26,143,1.68
Iran,370,10,0,0.12,153,1.8
Iran,384,54,Others,0.64,207,2.44
Iran,398,33,Alpha,0.39,240,2.83
Iran,412,13,0,0.15,253,2.98
Iran,440,17,0,0.2,270,3.18
Iran,454,22,0,0.26,292,3.44
Iran,468,48,Alpha,0.56,340,4.0
Iran,482,17,0,0.2,357,4.2
Iran,496,4,0,0.05,361,4.25
Iran,524,4,0,0.05,365,4.3
Iran,538,6,0,0.07,371,4.37
Iran,552,3,0,0.04,374,4.41
Iran,566,6,0,0.07,380,4.48
Iran,594,7,0,0.08,387,4.56
Iran,608,3,0,0.04,390,4.6
Iran,622,2,0,0.02,392,4.62
Iran,636,2,0,0.02,394,4.64
Iran,650,1,0,0.01,395,4.65
Iran,664,4,0,0.05,399,4.7
Iran,692,3,0,0.04,402,4.74
Iran,706,49,Omicron,0.58,451,5.32
Iran,720,65,Omicron,0.76,516,6.08
Iran,734,25,0,0.29,541,6.37
Iran,748,42,Omicron,0.49,583,6.86
Iraq,139,10,0,0.24,10,0.24
Iraq,153,18,0,0.44,28,0.68
Iraq,167,2,0,0.05,30,0.73
Iraq,265,2,0,0.05,32,0.78
Iraq,335,2,0,0.05,34,0.83
Iraq,349,3,0,0.07,37,0.9
Iraq,370,4,0,0.1,41,1.0
Iraq,384,4,0,0.1,45,1.1
Iraq,398,63,Alpha,1.53,108,2.63
Iraq,412,15,0,0.36,123,2.99
Iraq,426,5,0,0.12,128,3.11
Iraq,440,5,0,0.12,133,3.23
Iraq,454,2,0,0.05,135,3.28
Iraq,468,12,0,0.29,147,3.57
Iraq,482,3,0,0.07,150,3.64
Iraq,496,2,0,0.05,152,3.69
Iraq,510,2,0,0.05,154,3.74
Iraq,538,2,0,0.05,156,3.79
Iraq,552,8,0,0.19,164,3.98
Iraq,566,2,0,0.05,166,4.03
Iraq,594,7,0,0.17,173,4.2
Iraq,622,19,0,0.46,192,4.66
Iraq,664,1,0,0.02,193,4.68
Iraq,692,36,Delta,0.87,229,5.55
Iraq,706,2,0,0.05,231,5.6
Iraq,720,46,Delta,1.12,277,6.72
Iraq,734,50,Omicron,1.21,327,7.93
Ireland,111,115,Others,23.08,115,23.08
Ireland,125,43,Others,8.63,158,31.71
Ireland,139,8,0,1.61,166,33.32
Ireland,153,5,0,1.0,171,34.32
Ireland,167,9,0,1.81,180,36.13
Ireland,181,32,Others,6.42,212,42.55
Ireland,195,59,Others,11.84,271,54.39
Ireland,209,87,Others,17.46,358,71.85
Ireland,223,22,0,4.42,380,76.27
Ireland,237,79,Others,15.85,459,92.12
Ireland,251,102,Others,20.47,561,112.59
Ireland,265,85,Others,17.06,646,129.65
Ireland,279,100,Others,20.07,746,149.72
Ireland,293,70,Others,14.05,816,163.77
Ireland,307,95,Others,19.07,911,182.84
Ireland,321,92,Others,18.46,1003,201.3
Ireland,335,100,Others,20.07,1103,221.37
Ireland,349,349,Others,70.04,1452,291.41
Ireland,370,505,Alpha,101.35,1957,392.76
Ireland,384,1177,Alpha,236.21,3134,628.97
Ireland,398,1474,Alpha,295.81,4608,924.78
Ireland,412,1631,Alpha,327.32,6239,1252.1
Ireland,426,1719,Alpha,344.98,7958,1597.08
Ireland,440,1395,Alpha,279.96,9353,1877.04
Ireland,454,1482,Alpha,297.42,10835,2174.46
Ireland,468,1906,Alpha,382.51,12741,2556.97
Ireland,482,1885,Alpha,378.29,14626,2935.26
Ireland,496,2358,Alpha,473.22,16984,3408.48
Ireland,510,1404,Alpha,281.76,18388,3690.24
Ireland,524,1571,Alpha,315.28,19959,4005.52
Ireland,538,1761,Delta,353.41,21720,4358.93
Ireland,552,2902,Delta,582.39,24622,4941.32
Ireland,566,3015,Delta,605.07,27637,5546.39
Ireland,580,2904,Delta,582.79,30541,6129.18
Ireland,594,2204,Delta,442.31,32745,6571.49
Ireland,608,2429,Delta,487.47,35174,7058.96
Ireland,622,1681,Delta,337.35,36855,7396.31
Ireland,636,2964,Delta,594.83,39819,7991.14
Ireland,650,3376,Delta,677.52,43195,8668.66
Ireland,664,993,Delta,199.28,44188,8867.94
Ireland,678,536,Delta,107.57,44724,8975.51
Ireland,692,2446,Delta,490.88,47170,9466.39
Ireland,706,3064,Omicron,614.9,50234,10081.29
Ireland,720,2882,Omicron,578.38,53116,10659.67
Ireland,734,2018,Omicron,404.98,55134,11064.65
Ireland,748,371,Omicron,74.45,55505,11139.1
Ireland,762,59,Omicron,11.84,55564,11150.94
Israel,111,8,0,0.86,8,0.86
Israel,125,4,0,0.43,12,1.29
Israel,139,18,0,1.94,30,3.23
Israel,153,8,0,0.86,38,4.09
Israel,167,17,0,1.83,55,5.92
Israel,181,6,0,0.65,61,6.57
Israel,195,48,Others,5.17,109,11.74
Israel,209,9,0,0.97,118,12.71
Israel,223,1,0,0.11,119,12.82
Israel,237,3,0,0.32,122,13.14
Israel,251,1,0,0.11,123,13.25
Israel,279,1,0,0.11,124,13.36
Israel,307,1,0,0.11,125,13.47
Israel,321,9,0,0.97,134,14.44
Israel,335,54,Others,5.81,188,20.25
Israel,349,2099,Others,225.92,2287,246.17
Israel,370,1167,Alpha,125.61,3454,371.78
Israel,384,2335,Alpha,251.32,5789,623.1
Israel,398,886,Alpha,95.36,6675,718.46
Israel,412,2004,Alpha,215.69,8679,934.15
Israel,426,925,Alpha,99.56,9604,1033.71
Israel,440,830,Alpha,89.33,10434,1123.04
Israel,454,482,Alpha,51.88,10916,1174.92
Israel,468,358,Alpha,38.53,11274,1213.45
Israel,482,205,Alpha,22.06,11479,1235.51
Israel,496,150,Alpha,16.14,11629,1251.65
Israel,510,114,Delta,12.27,11743,1263.92
Israel,524,847,Delta,91.16,12590,1355.08
Israel,538,1627,Delta,175.12,14217,1530.2
Israel,552,512,Delta,55.11,14729,1585.31
Israel,566,1647,Delta,177.27,16376,1762.58
Israel,580,1564,Delta,168.33,17940,1930.91
Israel,594,2177,Delta,234.31,20117,2165.22
Israel,608,2420,Delta,260.47,22537,2425.69
Israel,622,779,Delta,83.84,23316,2509.53
Israel,636,1546,Delta,166.4,24862,2675.93
Israel,650,1043,Delta,112.26,25905,2788.19
Israel,664,1658,Delta,178.45,27563,2966.64
Israel,678,2638,Delta,283.93,30201,3250.57
Israel,692,2960,Delta,318.59,33161,3569.16
Israel,706,3639,Omicron,391.67,36800,3960.83
Israel,720,4387,Omicron,472.18,41187,4433.01
Israel,734,3737,Omicron,402.22,44924,4835.23
Israel,748,4775,Omicron,513.94,49699,5349.17
Israel,762,453,Omicron,48.76,50152,5397.93
Italy,111,131,Others,2.17,131,2.17
Italy,125,51,Others,0.84,182,3.01
Italy,139,36,Others,0.6,218,3.61
Italy,153,51,Others,0.84,269,4.45
Italy,167,109,Others,1.81,378,6.26
Italy,181,33,Others,0.55,411,6.81
Italy,195,28,0,0.46,439,7.27
Italy,209,30,Others,0.5,469,7.77
Italy,223,133,Others,2.2,602,9.97
Italy,237,161,Others,2.67,763,12.64
Italy,251,164,Others,2.72,927,15.36
Italy,265,155,Others,2.57,1082,17.93
Italy,279,229,Others,3.79,1311,21.72
Italy,293,499,Others,8.27,1810,29.99
Italy,307,266,Others,4.41,2076,34.4
Italy,321,283,Others,4.69,2359,39.09
Italy,335,730,Others,12.09,3089,51.18
Italy,349,1212,Others,20.08,4301,71.26
Italy,370,1226,Others,20.31,5527,91.57
Italy,384,1097,Alpha,18.17,6624,109.74
Italy,398,3201,Others,53.03,9825,162.77
Italy,412,4402,Alpha,72.92,14227,235.69
Italy,426,5818,Alpha,96.38,20045,332.07
Italy,440,3586,Alpha,59.4,23631,391.47
Italy,454,3824,Alpha,63.35,27455,454.82
Italy,468,4093,Alpha,67.8,31548,522.62
Italy,482,2401,Alpha,39.77,33949,562.39
Italy,496,2693,Alpha,44.61,36642,607.0
Italy,510,1560,Alpha,25.84,38202,632.84
Italy,524,1981,Alpha,32.82,40183,665.66
Italy,538,3065,Delta,50.77,43248,716.43
Italy,552,4790,Delta,79.35,48038,795.78
Italy,566,4171,Delta,69.09,52209,864.87
Italy,580,3292,Delta,54.53,55501,919.4
Italy,594,3567,Delta,59.09,59068,978.49
Italy,608,2451,Delta,40.6,61519,1019.09
Italy,622,2557,Delta,42.36,64076,1061.45
Italy,636,2275,Delta,37.69,66351,1099.14
Italy,650,2668,Delta,44.2,69019,1143.34
Italy,664,3637,Delta,60.25,72656,1203.59
Italy,678,3547,Delta,58.76,76203,1262.35
Italy,692,3705,Delta,61.37,79908,1323.72
Italy,706,4853,Delta,80.39,84761,1404.11
Italy,720,4075,Omicron,67.5,88836,1471.61
Italy,734,3933,Omicron,65.15,92769,1536.76
Italy,748,3151,Omicron,52.2,95920,1588.96
Italy,762,465,Omicron,7.7,96385,1596.66
Jamaica,349,6,0,2.02,6,2.02
Jamaica,370,7,0,2.35,13,4.37
Jamaica,384,10,0,3.36,23,7.73
Jamaica,398,4,0,1.35,27,9.08
Jamaica,412,112,Alpha,37.67,139,46.75
Jamaica,426,1,0,0.34,140,47.09
Jamaica,440,9,0,3.03,149,50.12
Jamaica,454,14,0,4.71,163,54.83
Jamaica,468,1,0,0.34,164,55.17
Jamaica,482,30,Alpha,10.09,194,65.26
Jamaica,496,26,0,8.74,220,74.0
Jamaica,538,6,0,2.02,226,76.02
Jamaica,552,119,Delta,40.02,345,116.04
Jamaica,566,45,Delta,15.13,390,131.17
Jamaica,580,61,Delta,20.51,451,151.68
Jamaica,594,17,0,5.72,468,157.4
Jamaica,608,3,0,1.01,471,158.41
Jamaica,622,1,0,0.34,472,158.75
Jamaica,636,5,0,1.68,477,160.43
Jamaica,650,23,0,7.74,500,168.17
Jamaica,664,20,0,6.73,520,174.9
Jamaica,678,24,0,8.07,544,182.97
Jamaica,692,40,Delta,13.45,584,196.42
Jamaica,706,91,Omicron,30.6,675,227.02
Japan,111,415,Others,3.29,415,3.29
Japan,125,116,Others,0.92,531,4.21
Japan,139,146,Others,1.16,677,5.37
Japan,153,189,Others,1.5,866,6.87
Japan,167,386,Others,3.06,1252,9.93
Japan,181,779,Others,6.18,2031,16.11
Japan,195,1843,Others,14.62,3874,30.73
Japan,209,2129,Others,16.89,6003,47.62
Japan,223,1454,Others,11.54,7457,59.16
Japan,237,766,Others,6.08,8223,65.24
Japan,251,523,Others,4.15,8746,69.39
Japan,265,548,Others,4.35,9294,73.74
Japan,279,685,Others,5.43,9979,79.17
Japan,293,820,Others,6.51,10799,85.68
Japan,307,1750,Others,13.88,12549,99.56
Japan,321,1982,Others,15.72,14531,115.28
Japan,335,2246,Others,17.82,16777,133.1
Japan,349,4749,Others,37.68,21526,170.78
Japan,370,3652,Others,28.97,25178,199.75
Japan,384,2379,Others,18.87,27557,218.62
Japan,398,1325,Others,10.51,28882,229.13
Japan,412,1314,Others,10.42,30196,239.55
Japan,426,2201,Others,17.46,32397,257.01
Japan,440,4087,Alpha,32.42,36484,289.43
Japan,454,5598,Alpha,44.41,42082,333.84
Japan,468,10235,Alpha,81.2,52317,415.04
Japan,482,9450,Alpha,74.97,61767,490.01
Japan,496,5927,Alpha,47.02,67694,537.03
Japan,510,4215,Alpha,33.44,71909,570.47
Japan,524,4229,Alpha,33.55,76138,604.02
Japan,538,5735,Alpha,45.5,81873,649.52
Japan,552,10228,Delta,81.14,92101,730.66
Japan,566,17564,Delta,139.34,109665,870.0
Japan,580,29361,Delta,232.93,139026,1102.93
Japan,594,25085,Delta,199.01,164111,1301.94
Japan,608,9863,Delta,78.25,173974,1380.19
Japan,622,2863,Delta,22.71,176837,1402.9
Japan,636,1220,Delta,9.68,178057,1412.58
Japan,650,570,Delta,4.52,178627,1417.1
Japan,664,482,Delta,3.82,179109,1420.92
Japan,678,310,Delta,2.46,179419,1423.38
Japan,692,470,Delta,3.73,179889,1427.11
Japan,706,1220,Delta,9.68,181109,1436.79
Japan,720,7749,Omicron,61.48,188858,1498.27
Japan,734,5721,Omicron,45.39,194579,1543.66
Japan,748,189,Omicron,1.5,194768,1545.16
Japan,762,48,Omicron,0.38,194816,1545.54
Jordan,139,2,0,0.19,2,0.19
Jordan,153,1,0,0.1,3,0.29
Jordan,167,3,0,0.29,6,0.58
Jordan,209,1,0,0.1,7,0.68
Jordan,223,13,0,1.27,20,1.95
Jordan,237,27,0,2.63,47,4.58
Jordan,251,15,0,1.46,62,6.04
Jordan,265,311,Others,30.29,373,36.33
Jordan,279,90,Others,8.76,463,45.09
Jordan,293,48,Others,4.67,511,49.76
Jordan,321,2,0,0.19,513,49.95
Jordan,335,2,0,0.19,515,50.14
Jordan,349,51,Alpha,4.97,566,55.11
Jordan,370,6,0,0.58,572,55.69
Jordan,384,25,0,2.43,597,58.12
Jordan,398,17,0,1.66,614,59.78
Jordan,412,12,0,1.17,626,60.95
Jordan,426,29,0,2.82,655,63.77
Jordan,440,13,0,1.27,668,65.04
Jordan,454,19,0,1.85,687,66.89
Jordan,468,16,0,1.56,703,68.45
Jordan,482,17,0,1.66,720,70.11
Jordan,496,14,0,1.36,734,71.47
Jordan,510,27,0,2.63,761,74.1
Jordan,524,16,0,1.56,777,75.66
Jordan,538,12,0,1.17,789,76.83
Jordan,552,5,0,0.49,794,77.32
Jordan,566,13,0,1.27,807,78.59
Jordan,580,13,0,1.27,820,79.86
Jordan,594,32,Delta,3.12,852,82.98
Jordan,608,50,Delta,4.87,902,87.85
Jordan,622,84,Delta,8.18,986,96.03
Jordan,636,80,Delta,7.79,1066,103.82
Jordan,650,55,Delta,5.36,1121,109.18
Jordan,664,41,Delta,3.99,1162,113.17
Jordan,678,40,Delta,3.9,1202,117.07
Jordan,692,26,0,2.53,1228,119.6
Jordan,706,32,Omicron,3.12,1260,122.72
Jordan,720,18,0,1.75,1278,124.47
Jordan,734,7,0,0.68,1285,125.15
Kazakhstan,111,2,0,0.11,2,0.11
Kazakhstan,125,1,0,0.05,3,0.16
Kazakhstan,153,2,0,0.11,5,0.27
Kazakhstan,167,13,0,0.68,18,0.95
Kazakhstan,209,1,0,0.05,19,1.0
Kazakhstan,307,9,0,0.47,28,1.47
Kazakhstan,321,2,0,0.11,30,1.58
Kazakhstan,335,13,0,0.68,43,2.26
Kazakhstan,349,16,0,0.84,59,3.1
Kazakhstan,370,1,0,0.05,60,3.15
Kazakhstan,412,16,0,0.84,76,3.99
Kazakhstan,426,39,Alpha,2.05,115,6.04
Kazakhstan,440,59,Alpha,3.11,174,9.15
Kazakhstan,454,35,Alpha,1.84,209,10.99
Kazakhstan,468,47,Alpha,2.47,256,13.46
Kazakhstan,552,1,0,0.05,257,13.51
Kazakhstan,580,93,Delta,4.9,350,18.41
Kazakhstan,594,3,0,0.16,353,18.57
Kazakhstan,608,19,0,1.0,372,19.57
Kazakhstan,622,20,0,1.05,392,20.62
Kazakhstan,636,53,Delta,2.79,445,23.41
Kazakhstan,692,1,0,0.05,446,23.46
Kazakhstan,706,4,0,0.21,450,23.67
Kazakhstan,720,3,0,0.16,453,23.83
Kenya,111,80,Others,1.45,80,1.45
Kenya,125,127,Others,2.31,207,3.76
Kenya,139,38,Others,0.69,245,4.45
Kenya,153,58,Others,1.05,303,5.5
Kenya,167,91,Others,1.65,394,7.15
Kenya,181,67,Others,1.22,461,8.37
Kenya,195,38,Others,0.69,499,9.06
Kenya,209,59,Others,1.07,558,10.13
Kenya,223,54,Others,0.98,612,11.11
Kenya,237,56,Others,1.02,668,12.13
Kenya,251,17,0,0.31,685,12.44
Kenya,265,71,Others,1.29,756,13.73
Kenya,279,181,Others,3.29,937,17.02
Kenya,293,377,Others,6.86,1314,23.88
Kenya,307,258,Others,4.69,1572,28.57
Kenya,321,165,Others,3.0,1737,31.57
Kenya,335,90,Others,1.64,1827,33.21
Kenya,349,68,Others,1.24,1895,34.45
Kenya,370,56,Others,1.02,1951,35.47
Kenya,384,95,Others,1.73,2046,37.2
Kenya,398,75,Alpha,1.36,2121,38.56
Kenya,412,236,Alpha,4.29,2357,42.85
Kenya,426,300,Alpha,5.46,2657,48.31
Kenya,440,175,Alpha,3.18,2832,51.49
Kenya,454,134,Alpha,2.44,2966,53.93
Kenya,468,136,Alpha,2.47,3102,56.4
Kenya,482,117,Alpha,2.13,3219,58.53
Kenya,496,194,Alpha,3.53,3413,62.06
Kenya,510,132,Delta,2.4,3545,64.46
Kenya,524,173,Delta,3.15,3718,67.61
Kenya,538,281,Delta,5.11,3999,72.72
Kenya,552,238,Delta,4.33,4237,77.05
Kenya,566,324,Delta,5.89,4561,82.94
Kenya,580,310,Delta,5.64,4871,88.58
Kenya,594,234,Delta,4.26,5105,92.84
Kenya,608,161,Delta,2.93,5266,95.77
Kenya,622,103,Delta,1.87,5369,97.64
Kenya,636,65,Delta,1.18,5434,98.82
Kenya,650,36,Delta,0.65,5470,99.47
Kenya,664,48,Delta,0.87,5518,100.34
Kenya,678,27,0,0.49,5545,100.83
Kenya,692,97,Omicron,1.76,5642,102.59
Kenya,706,350,Omicron,6.37,5992,108.96
Kenya,720,248,Omicron,4.51,6240,113.47
Kosovo,111,1,0,0.56,1,0.56
Kosovo,181,4,0,2.24,5,2.8
Kosovo,195,4,0,2.24,9,5.04
Kosovo,307,1,0,0.56,10,5.6
Kosovo,335,3,0,1.68,13,7.28
Kosovo,349,21,0,11.78,34,19.06
Kosovo,468,2,0,1.12,36,20.18
Kosovo,482,11,0,6.17,47,26.35
Kosovo,496,1,0,0.56,48,26.91
Kosovo,510,7,0,3.93,55,30.84
Kosovo,538,3,0,1.68,58,32.52
Kosovo,552,44,Delta,24.69,102,57.21
Kosovo,566,166,Delta,93.15,268,150.36
Kosovo,580,154,Delta,86.41,422,236.77
Kosovo,594,64,Delta,35.91,486,272.68
Kosovo,608,243,Delta,136.35,729,409.03
Kosovo,622,110,Delta,61.72,839,470.75
Kosovo,636,39,Delta,21.88,878,492.63
Kosovo,650,42,Delta,23.57,920,516.2
Kosovo,664,40,Delta,22.45,960,538.65
Kosovo,678,27,0,15.15,987,553.8
Kosovo,692,14,0,7.86,1001,561.66
Kosovo,706,26,0,14.59,1027,576.25
Kosovo,720,9,0,5.05,1036,581.3
Kuwait,349,15,0,3.47,15,3.47
Kuwait,370,5,0,1.16,20,4.63
Kuwait,384,5,0,1.16,25,5.79
Kuwait,454,3,0,0.69,28,6.48
Kuwait,496,7,0,1.62,35,8.1
Kuwait,510,32,Delta,7.39,67,15.49
Kuwait,524,43,Delta,9.93,110,25.42
Kuwait,538,70,Delta,16.17,180,41.59
Kuwait,566,8,0,1.85,188,43.44
Kuwait,580,38,Delta,8.78,226,52.22
Kuwait,594,5,0,1.16,231,53.38
Kuwait,608,18,0,4.16,249,57.54
Kuwait,622,30,Delta,6.93,279,64.47
Kuwait,636,22,0,5.08,301,69.55
Kuwait,650,21,0,4.85,322,74.4
Kuwait,664,4,0,0.92,326,75.32
Kuwait,678,12,0,2.77,338,78.09
Kuwait,692,3,0,0.69,341,78.78
Kyrgyzstan,153,3,0,0.45,3,0.45
Kyrgyzstan,167,1,0,0.15,4,0.6
Kyrgyzstan,181,10,0,1.51,14,2.11
Kyrgyzstan,440,3,0,0.45,17,2.56
Kyrgyzstan,524,3,0,0.45,20,3.01
Kyrgyzstan,538,26,0,3.92,46,6.93
Kyrgyzstan,552,37,Delta,5.58,83,12.51
Kyrgyzstan,566,8,0,1.21,91,13.72
Kyrgyzstan,580,11,0,1.66,102,15.38
Kyrgyzstan,678,3,0,0.45,105,15.83
Kyrgyzstan,692,9,0,1.36,114,17.19
Latvia,111,19,0,10.18,19,10.18
Latvia,139,3,0,1.61,22,11.79
Latvia,153,5,0,2.68,27,14.47
Latvia,167,3,0,1.61,30,16.08
Latvia,181,29,0,15.53,59,31.61
Latvia,195,11,0,5.89,70,37.5
Latvia,209,18,0,9.64,88,47.14
Latvia,223,21,0,11.25,109,58.39
Latvia,237,23,0,12.32,132,70.71
Latvia,251,46,Others,24.64,178,95.35
Latvia,265,297,Others,159.08,475,254.43
Latvia,279,12,0,6.43,487,260.86
Latvia,293,1,0,0.54,488,261.4
Latvia,307,1,0,0.54,489,261.94
Latvia,335,8,0,4.29,497,266.23
Latvia,349,4,0,2.14,501,268.37
Latvia,370,82,Others,43.92,583,312.29
Latvia,384,249,Others,133.37,832,445.66
Latvia,398,431,Others,230.86,1263,676.52
Latvia,412,473,Others,253.36,1736,929.88
Latvia,426,1241,Alpha,664.73,2977,1594.61
Latvia,440,973,Alpha,521.18,3950,2115.79
Latvia,454,755,Alpha,404.41,4705,2520.2
Latvia,468,807,Alpha,432.26,5512,2952.46
Latvia,482,526,Alpha,281.75,6038,3234.21
Latvia,496,556,Alpha,297.81,6594,3532.02
Latvia,510,310,Alpha,166.05,6904,3698.07
Latvia,524,129,Alpha,69.1,7033,3767.17
Latvia,538,255,Delta,136.59,7288,3903.76
Latvia,552,140,Delta,74.99,7428,3978.75
Latvia,566,151,Delta,80.88,7579,4059.63
Latvia,580,143,Delta,76.6,7722,4136.23
Latvia,594,429,Delta,229.79,8151,4366.02
Latvia,608,103,Delta,55.17,8254,4421.19
Latvia,622,260,Delta,139.27,8514,4560.46
Latvia,636,419,Delta,224.43,8933,4784.89
Latvia,650,653,Delta,349.77,9586,5134.66
Latvia,664,738,Delta,395.3,10324,5529.96
Latvia,678,480,Delta,257.11,10804,5787.07
Latvia,692,785,Delta,420.48,11589,6207.55
Latvia,706,557,Delta,298.35,12146,6505.9
Latvia,720,625,Delta,334.77,12771,6840.67
Latvia,734,160,Omicron,85.7,12931,6926.37
Lebanon,111,3,0,0.44,3,0.44
Lebanon,139,12,0,1.77,15,2.21
Lebanon,167,9,0,1.33,24,3.54
Lebanon,195,17,0,2.51,41,6.05
Lebanon,209,3,0,0.44,44,6.49
Lebanon,237,22,0,3.25,66,9.74
Lebanon,265,3,0,0.44,69,10.18
Lebanon,321,2,0,0.3,71,10.48
Lebanon,335,25,0,3.69,96,14.17
Lebanon,349,69,Others,10.19,165,24.36
Lebanon,370,63,Others,9.31,228,33.67
Lebanon,384,62,Alpha,9.16,290,42.83
Lebanon,398,139,Alpha,20.53,429,63.36
Lebanon,412,157,Alpha,23.19,586,86.55
Lebanon,426,130,Alpha,19.2,716,105.75
Lebanon,440,117,Alpha,17.28,833,123.03
Lebanon,454,77,Alpha,11.38,910,134.41
Lebanon,468,91,Alpha,13.44,1001,147.85
Lebanon,482,11,0,1.63,1012,149.48
